,Unnamed: 0,Customer_name,Date,Rating,Review_Title,Review,Sentimens,normal
1389,189,Devi,Desember 2019,5.0,Servicenya memuaskan..cepat responnya,"Untuk makanan..semuanya enak gak nyesel nginep di hotel ini..kamarnya bersih , dan saya sering bawa tamu menginap di hotel , reception ramah dan sopan , reception pak galuh dan pak bimo good servis ...",Positive,untuk makan semua enak tidak nyesel menginap hotel ini kamar bersih bawa tamu inap hotel reception ramah sopan reception galuh bimo bagus servis
1390,190,Rika sari,Desember 2019,5.0,Menemani suami meeting,"Makanannya enak enak sangat banyak variasi, lokasi nya enak strategis dekat kemana mana gampang. Fasilitas yang diberikan oke tidak ada kendala, ac wifi semuanya berfungsi dengan baik. Pelayanan yang diberikan juga baik, semoga saya bisa balik lagi bersama suami.",Positive,makan enak enak variasi lokasi nya enak strategis mana gampang fasilitas oke kendala ac wifi fungsi baik layan baik moga suami
1391,191,Dian H,Desember 2019,5.0,Meeting acara kantor,"Makanan yang disediakan sangat banyak pilihan, bikin gagal diet. Untuk fasilitas di dalam kamar sudah cukup baik ac wifi semuanya oke tidak ada kendala. Overall bagus sekali, pelayanannya juga baik terutama mba bunga. Mudah mudahan bisa datang lagi ke sini.",Positive,makan sedia pilih bikin gagal diet untuk fasilitas kamar ac wifi oke kendala overall bagus sekali layan mbak bunga mudah mudah sini
1392,192,Fauziah sobari,Desember 2019,5.0,Undangan meeting bersama dprd dki,"Makanan ketika breakfast enak enak banyak sekali variasi makanan sampai bingung untuk memilih, fasilitas di kamar sudah bagus,  service yang diberikan sangat baik karyawannya ramah ramah sekali. Berencana untuk datang kesini lagi bersama keluarga.",Positive,makan breakfast enak enak variasi makan bingung pilih fasilitas kamar bagus service karyawannya ramah ramah sekali rencana kesini keluarga
1393,193,Hildayani,Desember 2019,5.0,OK Bukan Hoax,"Undangan rapat kemenag yang di adakan di Harris Vertu, over all oke dari service yang diberikan staff ya dan tidak mengecewakan! Makanan jangan ditanya pasti enak dan bervariasi, sangat full, sampe bingung mau pilih yang mana. Bakal kesini lagi tentunya.",Positive,undang rapat kemenag adakan harris vertu over all oke service staff iya kecewa makan enak variasi full sampai bingung pilih mana bakal kesini tentu
1394,194,Larisa Octaviane,Desember 2019,5.0,Harris Vertu lagi,"Pokoknya kalo kesini yang best makanannya, banyak pilihan, design hotelnya unik dan instagrammable banget! Selalu senang sama pelayanan mba Florent yang ramah dan lucu dan selalu berkesan sekali. Ga bakal nyesel kalo dateng ke Harris vertu",Positive,pokok kalau kesini best makan pilih design hotel unik instagrammable banget selalu senang layan mbak florent ramah lucu kesan sekali tidak nyesel kalau datang harris vertu
1395,195,Verencia L,Desember 2019,5.0,Such a great place for staycation,"Dari segi Interior design lobby dan kamar hotel bener2 nyaman banget dan yang membuat unik yaitu tembok besar kamar hotel yang sesuaikan dengan lokasi hotel, yaitu dekat dengan kota tua. Dari segi lobby mewah banget serta untuk makanan breakfast dan dinner ga pelit sama sekali, banyak banget sajian masakan mulai dari western, chinese, jamu, shusi, indonesian, dsb. Highly recommended dan personally aku bakalan balik lagi ke Harris Vertu. Thankyou 💎",Positive,dari segi interior design lobby kamar hotel bener2 nyaman banget unik tembok kamar hotel sesuai lokasi hotel kota tua dari segi lobby mewah banget makan breakfast dinner tidak pelit sekali banget saji masakan western chinese jamu shusi indonesian dan sebagainya highly recommended personally harris vertu thankyou
1396,196,Anistyr,Desember 2019,5.0,Support banquet,"Selama ada kegiatan ataupun rapat di hotel ini tidak pernah ada kendala. Terima kasih untuk pak ryo atas support dari banquet . Cepat tanggap,ramah terhadap staff kami . Excellent service pokoknya. Pertahankan 👏👏",Positive,lama giat rapat hotel kendala terima kasih ryo support banquet cepat tanggap ramah staff excellent service pokok tahan
1397,197,Achmad Yulizar Muhardian,Januari 2020,5.0,Family Time,Good View and Delicious Breakfast!! Jangan lupa pilih view ke monas untuk dapetin pemandangan terbaik yang ada di jakarta dari ketinggian sampai dengan 29 lantai.. Pilih kamar Vertu Room yang lebih luas ya!!,Positive,bagus view and delicious breakfast jangan lupa pilih view monas dapetin pandang baik jakarta tinggi 29 lantai pilih kamar vertu room luas iya
1398,198,Henny,Desember 2019,5.0,Liburan,"Kamarnya bagus, saya sudah stay di yello 8 hari dan nambah hari di vertu beberapa hari di hotel dekat sini. Disini Makanannya enak variannya lebih banyak juga.  Proses check in lancar, alhamdulillah dapat kamar yang viewnya ke monas. Wifinya sempat terkendala tapi team IT langsung membantu, terimakasih !! Thanks juga buat Hanna, GRO tapi nyamperin saya di restaurant tadi buat make sure saya nyaman hehe",Positive,kamar bagus stay yello nambah vertu hotel sini sini makan enak varian juga proses check in lancar alhamdulillah kamar viewnya monas wifinya kendala team it langsung bantu terimakasih terima kasih hanna gro nyamperin restaurant make sure nyaman he
1399,199,Asmari S,Desember 2019,5.0,Stay @ novotel,Menginap liburan di jakarta tahun baru dan natal tahun ini saya pilih novotel...hotel dekat debgan ancol tempat kami menghabiskan malam tahun baru ...terima kasih novotel stafframah dan baik..sooian dn vina direceptionist,Positive,inap libur jakarta natal pilih novotel hotel debgan ancol habis malam terima kasih novotel stafframah baik sooian dn vina direceptionist
1400,200,Zatriawati,Desember 2019,5.0,Arisan sekalian kerja,"Rekomendasi dari teman menginap disini, hotelnya bagus dan bersih wifi kenceng memudahkan saya bekerja. Ambience enak juga untuk kumpul dengan teman teman apalagi staffnya aduh ramah ramah sekali terutama mba bunga thanks mba",Positive,rekomendasi teman inap sini hotel bagus bersih wifi kenceng mudah kerja ambience enak kumpul teman teman staffnya aduh ramah ramah mbak bunga terima kasih mbak
1401,1,Teddy L,Juli 2022,5.0,Good place and good service,"Tempatnya bagus, pelayanannya jugaa baik dan memuaskan, sempet ketemu pa usep dan mba bella yang super ramah dan akhirnya ngobrol2 duluu, viewnya jugaa keren apalagi dapat breakfast yang dirooftop nihh nyamann banget pokoknyaa😍",Positive,tempat bagus layan jugaa muas sempat ketemu apa usep mbak bella super ramah ngobrol2 duluu viewnya jugaa keren breakfast dirooftop nihh nyamann banget pokoknyaa
1402,2,Cillin,Juli 2022,5.0,Tempat nya bagus,"Pertama ke gh universal hotel bandung d sambut ramah , banyak foto foto karena tempat nya bagus sarapan nya di lantai lima enak enak banyak pilihan nya juga suka makanan nya pokoknya ini keren sekali  sampai ketemu lagi gh universal hotel and team",Positive,pertama gh universal hotel bandung sambut ramah foto foto nya bagus sarap nya lantai enak enak pilih nya suka makan nya pokok keren ketemu gh universal hotel and team
1403,3,Ricky,Juli 2022,5.0,Dari balikpapan ke gh universal,Menginap di gh universal hotel selama dua malam kamar nya bersih rapi dan juga bagus view nya kolam renang sarapan nya di lantai lima banyak sekali pilihan menu nya pelayanan nya juga ramah ramah dj bantu foto sama kang usep terima kaish gh universal hotel bandung,Positive,inap gh universal hotel malam kamar nya bersih rapi bagus view nya kolam renang sarap nya lantai pilih menu nya layan nya ramah ramah dj bantu foto kang usep terima kaish gh universal hotel bandung
1404,4,Noi Najiatul Adawiyah,Juli 2022,5.0,Vibe liburan,"Selama menginap disini tidak ada masalah apa apa. Nyaman juga suasananya. Ramah anak karna banyak hiburan untuk anak anaknya adq rabbit dan kuda juga ada free cotton candy juga. Staffnya ramah, saat sarapan juga ada mba caca dan kang wenda yang membantu kami",Positive,lama inap apa nyaman suasana ramah anak karena hibur anak anak adq rabbit kuda free cotton candy juga staffnya ramah sarap mbak caca kang wenda bantu
1405,5,amanah,Juli 2022,5.0,servicenya excellent,hotel resort yang ternyata cocok juga untuk meeting. jadi rasanya bekerja sambil liburan. makanannya juga sangat enak enak dan beragam. staffnya juga sangat informatif di bantu mba caca menjelaskan sedikit tentang paket meeting. next bikin acara disini lagi,Positive,hotel resort cocok meeting libur makan enak enak agam staffnya informatif bantu mbak caca paket meeting lanjut bikin acara
1406,6,Fajri,Juni 2022,5.0,Berlibur sekolah anak anak,"Hotelnya bagus, viewnya juga bagus. Tema hotelnya seperti kerajaan. Staffnya sangat ramah ramah dan cepat tanggap juga. Di bantu mba caca menunjukan tempat wisata sekitar. Sarapannya juga enak enak. Wifi juga cepat tanpa password",Positive,hotel bagus viewnya bagus tema hotel raja staffnya ramah ramah cepat tanggap juga di bantu mbak caca tunjuk wisata sekitar sarap enak enak wifi cepat password
1407,7,musaffa,Juni 2022,5.0,liburan dari lampung,secara keseluruhan oke. hotelnya selalu penuh saya juga akhirnya dapat di last minute. viewnya sangay indah dan udaranya juga segar. sarapannya oke banyak pilihan. kamar juga bersih. staffnya baik baik,Positive,oke hotel penuh last mute viewnya sangay indah udara segar sarap oke pilih kamar bersih staffnya
1408,8,Aisyah,Juni 2022,5.0,Great view and service,"Setelah saya baca review yang ada di sosmed dan travel agent lain saya semakin yakin memilih hotel ini. Dan ternyata benar unttuk kamar bersih, tidak ada masalah. Makannya enak enak sekali dan yang pasti servicenya sangat ramah dan baik. Terima kasih kang usep dan teh caca yang sudah memberikan informasi. Semua staffnya juga ramah karna selalu tersenyum",Positive,telah baca review sosmed travel agent pilih hotel ini dan unttuk kamar bersih masalah makan enak enak servicenya ramah baik terima kasih kang usep kakak perempuan caca informasi semua staffnya ramah karena senyum
1409,9,Luthfi W,Juni 2022,5.0,healing di Gh Universal,"kesan pertama stay di gh universal bandung sangat menyenangkan, ditambah dari segi pelayanannya juga oke dan memuaskan, tempatnya keren buat healing juga cocok sama temen2 haha seruu bat dah ngobrol sama  mbak bella juga asyik dan nyambung, next kebandung paati kesini lagi",Positive,kesan stay gh universal bandung senang tambah segi layan oke muas tempat keren healing cocok teman-teman tertawa seruu bat deh ngobrol mbak bella asyik nyambung lanjut bandung paati kesini
1410,10,Raidah H,Juni 2022,4.0,Liburan,"Kamar nya bersih, proses check in lancar, semuanya bagus , makanan nya enak enak, pelayanan nya juga bagus ramah ramah, kegiatan untuk anak nya bagus juga anak anak happy, kolam renang nya bersih, pokoknya liburan di sini bagus dan puas....",Positive,kamar nya bersih proses check in lancar bagus makan nya enak enak layan nya bagus ramah ramah giat anak nya bagus anak anak bahagia kolam renang nya bersih pokok libur bagus puas
1411,11,desy,Juni 2022,5.0,ranmah ramah,"pengalaman yang tidak bisa d lupakan, menginap di gh universal hote bandung , kamar nya bersih rapi dan enak, kami pesan type kamar yang deluxe karena bawa anak anak, pelayanan nya ramh ramah,sarapan nya enak enak , kegiatan untuk anak juga bagus ... mantaf",Positive,alam lupa inap gh universal hote bandung kamar nya bersih rapi enak pesan type kamar deluxe bawa anak anak layan nya ramh ramah sarap nya enak enak giat anak bagus mantaf
1412,12,Denanda F,Juni 2022,5.0,Best hotel in bandung,"Kamar nya sesuai dengan yang di pesan, dengan view kolam renang, kamar nya bersih proses check in lancar, di bantu mba bella dan mba caca yang ramah di lobby, tempat gym nya kurang banyak yah alat nya, kolam renang bersih sofar kami semua happy, kegiatan anak nya bagus ,free pop con juga , makanan pagi nya juga enak enak banyak pilihan, hotel the best di bandung",Positive,kamar nya sesuai pesan view kolam renang kamar nya bersih proses check in lancar bantu mbak bella mbak caca ramah lobby gym nya yah alat nya kolam renang bersih sofar bahagia giat anak nya bagus free pop con makan pagi nya enak enak pilih hotel the best bandung
1413,13,Teguh,Juni 2022,5.0,Ramah,"Memesan kamar dari jauh jauh hari dan proses check in nya cepat di bantu mas agus di reception yang ramah, kamar nya bersih, sarapan nya enak enak, pasilitas oke bagus ada kegiatan untuk anak di area kolam renang mas isep juga membantu, semuanya mantaf puas liburan nya....",Positive,mes kamar proses check in nya cepat bantu mas agus reception ramah kamar nya bersih sarap nya enak enak pasilitas oke bagus giat anak area kolam renang mas isep bantu mantaf puas libur nya
1414,14,Titin,Juni 2022,5.0,Kemenkeu,"Proses check lancar gak ada masalah di bantu juga oleh pihak panitia. Kamar juga bersih , ac dingin dan nyaman sekali. Statusnya juga baik dan ramah. Akses masuknya pas belikan jadi agak ngeri tapi sudah di bantu oleh security",Positive,proses check lancar tidak bantu panitia kamar bersih ac dingin nyaman sekali status ramah akses masuk pas belikan seram bantu security
1415,15,Detty,Juni 2022,5.0,Keren,"Kamar nya bersih rapi dan wangi, kamar mandi nya juga sama, handuk bersih, proses check in kemarin lancar, pengalaman yang bagus, sarapan pagi nya enak enak, fasilitas nya oke cukup, kegiatan anak nya juga oke, keren nih hotel deket juga ke area wisata di daerah lembang.....",Positive,kamar nya bersih rapi wangi kamar mandi nya sama handuk bersih proses check in kemarin lancar alam bagus sarap pagi nya enak enak fasilitas nya oke cukup giat anak nya oke keren ini hotel dekat area wisata daerah lembang
1416,16,Najwa H,Juni 2022,5.0,kamar suite,"overall fasiltasnya okay, sangat memuaskan. makananya enak enak dan beragam sekali. staffnya oke dan ramah juga. kamar juga bersih, mewah dan steril. viewnya juga keren sekali…dekat dengan tempat wisata. parkirannya juga luas",Positive,overall fasiltasnya okay muas makananya enak enak agam sekali staffnya oke ramah juga kamar bersih mewah steril viewnya keren sekali dekat wisata parkir luas
1417,17,Lidya U,Juni 2022,5.0,Liburan dari jogya,Pada saat check lancar resepsionisnya juga informatif. Kamarnya nyaman dan bersih. Staff juga cekatan dan membantu sekali pelayanannya staffnya juga ramah ramah. Makananya juga enak enak sekali. Wifi juga lancar,Positive,pada check lancar resepsionis informatif kamar nyaman bersih staff cekat bantu layan staffnya ramah ramah makananya enak enak sekali wifi lancar
1418,18,Linda,Juni 2022,5.0,Staycation,"Fasiltasnya lengkap. Kamar bersih dan nyaman, steril juga. Sarapannya enak enak dan beragam. Staffnya friendly dan membantu. Ramah ramah sekali. Viewnya juga sangat indah. Udaranya sejuk. Keren buat foto foto",Positive,fasiltasnya lengkap kamar bersih nyaman steril juga sarap enak enak agam staffnya friendly bantu ramah ramah sekali viewnya indah udara sejuk keren foto foto
1419,19,Teti,Juni 2022,5.0,Dinkes karawang,"Bersih kamarnya, steril juga karena sudah di beri sinar UV. Sarapannya enak enak gak ada masalah. Ruang meeting juga gak ada masalah bagus sekali soundnya. Staffnya juga baik bagus dan membantu... Memuaskan pokonya",Positive,bersih kamar steril sinar uv sarap enak enak tidak masalah ruang meeting tidak bagus soundnya staffnya bagus bantu muas poko
