,Customer_name,Date,Rating,Review_Title,Review,Sentimens
28,Riki S,Februari 2022,5.0,Best Honeymoon experience,"Saya dan istri memutuskan untuk honeymoon di hotel ini, kami memesan kamar untuk 2 malam. Saya menuliskan request ""honeymoon setup"" yang mana itu merupakan nice try saya, akan tetapi tidak lama setelah saya konfirmasi pesanan saya, GRO atas nama Diani langsung menghubungi saya dan meminta beberapa detail saya dan pasangan beserta foto. Setibanya disana saya juga disambut oleh GRO Diani tersebut dan langsung dibantu proses check in dan alangkah senang ny kamar kami mendapatkan free upgrade ke type deluxe dengan pool view. Setelah masuk kamar ternyata kamar nya benar-benar di setup untuk honeymoon couple dan surprise untuk pasangan saya.  Selama kami menginap 2 malam, suasana, staff, dan overall experience nya sangat menyenangkan. Kalau ada kesempatan lagi, kami pasti akan kembali…",Positive
29,Fikriiz7,Februari 2022,5.0,Meet n gath,"Good experience, meeting di grand mercure bandung setiabudi memang pilihan yg tepat, ballroomnya bagus dan besar, kolam renangnya air hangat, kamarnya juga gede ada balkonnya,, staff dan pelayanannya semua ramah, thx buat semua staff di grand mercure bandung setiabudi.  Special thx buat buat mas risky receptionist udah bantu check in larut malam tp msh ttep smangat n ramah ngasih penjelasan n pelayanan.  Grand mercure bandung setiabudi the best lah pokoknya,,  Eh btw makanan di resto pilihannya banyak n enak enaaaakkk,,",Positive
30,Rizal R,Februari 2022,5.0,"""Staycation pertama kali di Grand Mercure Setiabudi (Great) ""","Over all good , sy stay di 839 , 850 , kamar sangat bersih dan nyaman,sebelom ci kami di beri compliment wellcome drink 👍👍 Selain itu bfast ny juga sangat enak dan variatif , anak saya betah di kolam renang juga karena air nya hangat , next staycation pasti balik lagi kesini deh (thanks staff nya ramah2 juga) 😁🙏",Positive
31,novin n,Februari 2022,5.0,Holidy,"Senang sekali akhirnya bsa stayction di grand mercure aplgi ini first time kami slma pandemic bsa goes to bdg kurg lebh hampir 2th kami hnya jln sekitr jabotabek sja. Check in nya smoot sekali, info yg diberikan sangat jelas dan detail, lalu yg lebh happy lgi sya di bantu upgrde room oleh mba diani ke tipe room yg full view.big thnks mba diana atas bantuan dan srvice nya very good. :)",Positive
32,Lelyana M,Februari 2022,5.0,Lagoon access pool Grand mercure setiabudi,"Menyenangkan sekali kamar nya dan ketika buka pintu arah pool, adem banget denger suara air mengalir.  Suasana pagi jd terasa sejuk.. Pokoknya harus dicoba kamar lagoon accessnya yaa buat yg mau menginap di grand mercure setiabudi... Terbaik!!",Positive
33,ika a,Februari 2022,5.0,Kegiatan Forum OPD Dinas Pendidikan JABAR,"Ballroomnya sangat oke untuk kegiatan yg sifatnya konsolidasi kab/kota se Jawa Barat, makanan yg disajikan beragam dan enak, dan fasilitas kamar oke. Insha Alloh ga akan kapok kesana lagi untuk kegiatan-kegiatan berikutnya.",Positive
34,neiza bijeh,Februari 2022,5.0,grand mercure setia budi superb!,"Superb 💜💎 dari awal masuk semua staff super ramah, dan sangat membantu thxx mba carol. Disini pool nya hangat dan buka sampai jam 9 mlm dari jam 6 pagi, anak anak super bahagia krn view poolnya kalau mlm full of lampu yg super bagus.  Breakfastnya luar biasa surganya anak anak ada popcorn dan icecream ❤️, juga ada ruangan unt kids activity sampai ada ps disana dengan 2 stick.  Untuk kamar ya udah pasti aman dan nyaman juga bersihhh ⭐️ Rekomen bgt bgt!",Positive
35,Ria,Februari 2022,5.0,Puas menyenangkan dan oke banget,"Selalu puas dan senang staycation di mercure sudah kedua kali menginap di sini dan selalu menyenangkan, kali ini menginap merayakan ulangtahun suami stafnya kooperatif sekali mba diani dan teman teman staf lain terimakasih yaa atas bantuan surprisenya. Semoga bisa stay di mercure lagi next time stay healthy yaa",Positive
36,Astari H,Februari 2022,5.0,Service excellent,"Menyenangkan menginap di hotel Grand Mercure Bandung, dengan protokol kesehatan yg baik di masa pandemi ini, dibantu dengan service yg baik dr staff2nya terutama dengan Mba Giani, breakfastnya pun banyak dan enak. Next kl kebandung akan menginap lg disini",Positive
37,Ainul D,Februari 2022,5.0,Review Hotel Grand Mercure,"Hotelnya bagus dan nyaman, bersih juga dan sejuk. Staff dan karyawannya baik dan ramah ramah. Makannya sangat nikmat dan banyak sekali pilihanya, cocok sekali untum prosi berkeluarga. Kolam berenangnya juga indah sekali dan bersih. Pemandangannya sangat bagus dan memanjakan mata, suka sekali dengan hotel ini cocok sekali dengan bintang 5 nya.",Positive
38,Merina,Januari 2022,5.0,Staycation di grand mercure bandung,"Service nya ok,dari mulai kita check in di bantu dengan FO yg ramah. Kamar sudah di disinfektan sehingga bersih Thanks for mba diani yg sudah membantu staycation kita jd lebih berkesan di grand mercure",Positive
39,Maudy,Februari 2022,5.0,Highly recommended hotel,"Hotel yg nyaman unk keluarga, seluruh staffnya ramah, breakfastnya ok. Sangat cocok unk liburan bersama anak2. Poolnya jg air hangat jd anak2 sangat suka dan happy berenang di grand mercure. Tempat gym dan playgroundnya jg ok. Parkirnya gampang dan ada valet servicenya. Lokasinya jg strategis dekat dgn tempat wisata dilembang (farm hpuse, de ranch, floating market) Semoga kedepan semakin baik lg fasilitas dan pelayanannya. Sangat recommended.  Thx grand mercure and thx mba caroline.",Positive
40,tepas2000,Januari 2022,5.0,3 malam yang menyenangkan,"saya menginap di kamar Lagoon selama 3 malam yang berhadapan langsung dengan kolam renang, Ini sangat recommended karena tinggal buka pintu belakang kamar, dan bisa menikmati kolam air hangat langsung dari kamar. Hotelnya menyenangkan. wifi kenceng. fasilitas parkir luas.  puas deh nginep disini",Positive
41,yunan n,Januari 2022,5.0,Staycation,"Pelayanannya dari seluruh staff yang ada di hotel Grand Mercure Setiabudi Bandung sangat Ramah sekali,terutama Mba Diani yang sudah membantu selama saya & keluarga mennginap disana. Pertahankan semua pelayanannya yang benar² sangat ramahnya ya.",Positive
42,reyhan r,Januari 2022,5.0,meeting rasa liburan,"beruntung sekali kali ini bisa meeting rasa liburan, karna selain lokasi hotelnya yg dekat dengan tempat wisata, juga hotelnya yg punya fasilitas yg lengkap, salah satunya kolam renang yg hangat, selain itu staff2 nya juga baik dan ramah2 terutama mba olin yg dari awal menghandle kami check in, sampe kami check out. Semoga ada kesempatan bisa kembali menginap disini.",Positive
43,deris f,Januari 2022,5.0,celebrate bday,"hotel yang sangat nyaman dan cocok untuk keluarga, kolam renangnya hangat cocok untuk anak2, kebetulan kami menginap disini untuk merayakan ulang tahun anak kami dan terimakasih untuk mba caroline yang sudah membantu kami menyiapkan surprise untuk anak kami.",Positive
44,Indriani L,Januari 2022,5.0,Menginap bersama keluarga,"Saya menginap bersama suami & anak saya digrand mercure bandung setiabudi, kesannya luar biasa staff nya ramah ramah, makanan breakfastnya enak, kolam renang air hangat. Btw makasih buat mas akbar ramadhan (HK) untuk animal towelnya, anak saya suka, kamarnya sangat bersih dan nyaman serta responnya cepat :)",Positive
45,Melani D,Januari 2022,5.0,Liburan tahun Baru,Check in di kamar 326 & 327 buat mas Andre saya ucapkan banyak Terima kasih sudah menemukan kalung perhiasan kesayangan saya yaa ..  Karyawan semua ramah tamah helpfull Kolam renang nya bikin anak saya betah air hangat Dan Restoran Favorit saya Jing Paradise yummy pokok nya Awal bulan saya akan berkunjung lagi di Hotel Grand Mercure ini ,Positive
46,Jesy H,Desember 2021,4.0,"House keeping nama pak Andre ok, sigap dan tanggap.","Utk para karyawan mereka sopan dan helpfull, pertahankan  service nya. Kolam renang anak2 sukaaaaa banget. Utk kamar mandi alat jemurnya tdk bs dipergunakan dan showernya kendor posisinya jd perlu diperhatikan. Semangat selalu ya. ...",Positive
47,Gunawan S,Desember 2021,5.0,Budgeting Meeting Kementerian Badan Kepegawaian Negara,"2 hari menginap di Hotel Grand Mercure untuk membahas anggaran tahunan sangat nyaman lokasi meeting nya dan pelayanan sangat responsive, hanya saja kenapa kunci kamar kadang error yaa..  salam buat Mas Andre housekeeping yg sudah membantu saya mencari kan armada travel pribadi jadi bisa travelling ke takuban perahu thanks mas Andre sehat selalu ",Positive
48,Eunikeu,Desember 2021,5.0,Good hotel,"Hotel yg sangat bagus dan nyaman untuk keluarga, kolam renangnya air hangat. Terimakasih juga untuk mas Akbar staff hk payanan/service nya sangat baik, Kamar nya sangat bersih. Makin betah menginapnya",Positive
49,Delia Putri S,Desember 2021,5.0,Ultah Anak,Special Weekend ini dengan keluarga kami merayakan ultah anak saya di Grand Mercure bandung so happy view bawah kolam renang sangat menyejuk kan mata Kepada petugas hotel Bapak Andre saya ucapkan banyak Terima kasih sudah merapikan kamar bekas acara ultah anak saya maaf sangat berantakan 🙏 Next time kami akan berkunjung lagi...  See you Grand Mercure Bandung.. ,Positive
50,Bunga P,Desember 2021,4.0,Bisnis,"Untuk pelayanan kebersihannya, mas Hemal luzio (housekeeping) cukup professional, cekatan dan cepat.. fasilitasnya juga enak terutama kolam renangnya besar, staffnya ramah2, makanannya enak2 dan banyak variasinya..",Positive
51,Tubagus Reza Fahlevi,Desember 2021,5.0,Kebahagiaan di Ulang Tahun Istri,"Terimakasih atas surprise yg di berikan. Penataan nya rapih, cake nya pun enak. MasyaAllah Tabarakallah.. terimakasih mba olin segala sesuatu yg telah disiapkan. Terimakasih juga teruntuk Grand Mercure Hotel Setiabudi.. sukses terus.",Positive
52,Novianty,Desember 2021,5.0,hotel grand mercure setiabudi,"pertama kali kesini pelayanannya bagus, makanannya beragam, suasananya enak,kamarnya bersih, makasih buat mas Tata housekeepingnya ramah, sopan, sigap dan cepet bersihin kamarnya, makasih buat great experiencenya ☺️",Positive
53,Linda sriwati,Desember 2021,5.0,Acara pekerjaan,Disini saya ingin menyampaikan Terima Kasih untuk Mas Ramdani dan Mas Andre Sudah membuat Surprise Gajah imut so cutee.. 😍🥰 Kamar sudah di rapikan Terima kasih sekali lagi..  Hanya untuk pelayanan petugas restoran kurang respon sedikit  Grand Mercure Luar Biasa 🤗,Positive
54,Fia Nst,Desember 2021,5.0,Honest Review,"Pertama kali staycation di grand mercure, speechless banget hotelnya bagus, bersih, pegawainya ramah ramah sopan.. selalu nyapa aku.. ketemu sama pegawai mercure juga namanya kalau gasalah khaikal.. lupa lupa inget🤭 very helpful banget hihi makasih ya mas& Grand Mercure for the great experience nya😍",Positive
55,andre,Desember 2021,5.0,review fasilitas hotel,"saya sangat senang menginap di mercure setiabudhi, selain fasilitas dan makanannya yang sangat enak, saya bertemu dengan Mas Khaikal putra yang sangat terlatih, ramah dan sigap dalam membantu melengkapi kebutuhan saya dan keluarga selama menginap di hotel ini, top Mas Khaikal, top Mercure❤",Positive
56,Yuniwati S,Desember 2021,5.0,Feedback,"Saya menginap di kamar 837 dan 838 kebersihan nya bagus,pelayanan nya sangat ramah dan sopan dibantu dengan mas Hemal Luzio (Housekeeping) untuk kolam renang nyaa bagus air hangat juga untuk view nyaa bagus,makanan nya enak juga",Positive
57,Angga,Desember 2021,5.0,Liburan,"Hote nya bagus, kolam brenang nya air hangat, staff nya baik ramah, trima kasih untuk pak gandi hidayat (staff HK) yg membuat kmr km bersih dan animal towel nya.. kami sekeluarga sangat senang menginap dan akan kembali lagi..",Positive
58,Ikhsan Setiawan,Desember 2021,5.0,Stay & Great Meeting Kemenhub at Grand Mercure Hotel,"Nyaman, bersih, hommy  Untuk Makanan sangat mantap banyak Varian menu Cocok buat keluarga untuk menginap di hotel ini,  Pelayanan Housekeeping sangat ramah bertemu dengan mas Andre di Kamar 311  Hotel Recomended👍",Positive
59,Amalia,Desember 2021,5.0,Feed back,"Kebersihan sangat bagus,para staf juga ramah dan humble,pelayanan juga baik dan untuk Mas : Hemal luzio (Housekeeping) Terimakasih atas pelayanan membersihkan kamarnya 👍👍,makanan disini juga enak,penjagaan ketika berenang juga bagus,staf nya sangat siaga dan selalu memantau👍 Terimakasih",Positive
60,Janu P,November 2021,5.0,Trip Bandung,"Grand Mercure Bandung, Sangat nyaman, kamar bersih, fasilitas sangat bagus, sarapan banyak sekali pilihannya. Untuk pelanyanan kamar sangat ramah Housekeeping nya, dengan Mas Hemal Luzio yg membantu mengganti fasilitas kamarnya. Terima kasih Mas Hemal Luzio.",Positive
61,Putri,November 2021,5.0,Bisnis,"Selama saya stay disini saya merasa nyaman dan pelayanan ya bagus terutama dari mas tata hartadi dan mas hamdani dari housekeping  sangat baik dn cepat , slama saya atau sudah 3 kali disini sangat berkesan,semoga d tingkat kan lgi pelayanan dan kebersihan ya ,terima kasih",Positive
62,Nala N,November 2021,5.0,Vocation,"Yey, sampe hotel langsung tepar, mana hotelnya bersih, next daynya house keeping ya ramah, bersihinnya cepet. Jadi betah lama lama di kamar, pas kebetulan sambil nunggu anak sekolah online. Makasih ya pak Tata dari House keeping.",Positive
63,Fitria K,September 2021,5.0,Wedding Anniversary,"Pertama kali nginap disini, puas bgt sama pelayanannya . Kamar bersih, kolam renangnyaa bersih airnya hangat , makanannya enak. Kamar sesuai requestan , sesuai ekspetasi bgt 😍.  Terimakasihh bu Caroline dan bu Ristya atas bantuannya , dekornya cantik bgt😍 .",Positive
64,Herlin Hu,September 2021,1.0,"Staff nya sangat tidak kompeten dan tidak sopan, underestimate visitor.","Saya memesan kamar Junior Suite untuk adik dan ponakan saya stay cation di Hotel Grand Mercure Bandung, saya tidak puas dengan pelayanan nya jujur saja.  kemarin saya dapat welcome Drink, saya minta diantar ke kamar katanya tidak bisa, harus diambil sendiri. 1 point menurut saya kurang nyaman, apa susahnya antar ke kamar ?   lalu welcome drink diambil oleh ponakan saya yang usia nya tergolong masih anak anak, masih usia 9 tahun.  dan salah satu pelayannya menanyakan ""Apakah kamu punya uang ?"" ke anak 9 tahun.   Saya sangat tersinggung dengan hal ini, dengan alasan apa staff hotel menanyakan uang ke anak 9 tahun ? Meski bertanya pada orang dewasa juga tidak sopan.   bukannya welcome drink itu hak saya ? kenapa menanyakan uang?    Plus staff yang tidak ramah, karena kami datang…",Negative
65,Rajiv,September 2021,5.0,Mrs.,"Selalu menyenangkan menghabiskan waktu untuk beristirahat dan membahagiakan anak di grand mercure setiabudi, bandung   Fasilitas dan service nya memuaskan!! Thank you grand mercure setiabudi, bandung 🥰💕  Special thanks to Mba Caroline yg selalu siap membantu dan direpotin 😃 sukses terus 🤗🥳",Positive
66,revzg,September 2021,5.0,Nice stay and excellent service,"Hotel yang sangat bagus, fasilitas lumayan lengkap dan mempunyai kolam renang yang hangat, sangat cocok untuk keluarga. Untuk staff sangat ramah sekali, terutama Mba Wulan. Staff restaurant juga semuanya sangat baik, kebersihan hotel ini juga sangat terawat.",Positive
67,Eryando Trisetya Adipradana,September 2021,5.0,Honeymoon,Seru banget . Staff nya baik dan ramah ada mbak resita dan mbak olin juga mas septa . Team receptionist yang sangat membantu dari mulai check in sampe check out . Kenyamanan kamarnya juga baik banget .,Positive
68,sherly thoeng,Mei 2021,4.0,Simple room,"Kamarnya bersih... Udah di sanitized dulu, ada stikernya di pintu kalo dah di sinitized ato belum. Toiletnya bersih.  Saya pesen 2 kamar, yang 1 ada balkon. Saya tidak keliling hotel karena dtgnya dah malem dan pagi2 dah pergi lagi.  Anak saya ketinggalan baju di sana, di kamar mandi. saya dah telp ke hotel besoknya pagi nya. Orang hotelnya suruh nunggu sampe saya telp 3x kuranglebih selama 3 jam, tp msh dlm proses nyari baju nya. Akhirnya saya dah mesti balik jakarta, saya nitip tolong hubungi kalo ketemu nanti tolong di kirim, saya yg bayar ongkir nya. Tp sampai sebulan tidak di hub. Entah hilang ato emang tidak di cariin. yah pelajaran aja lainkali mesti lebih teliti jgn sampai ketinggalan. ",Positive
69,Muhamad Nur Indra p,Juni 2021,5.0,"Cuma satu malem, tapi puas!!!","Pertama kali nginep bareng rekan2 kerja digrand mercure setiabudi, pelayanannya super RAMAH, kamar udh jelas nyaman, menu sarapan banyak dan enakkkk pastinya, lokasi hotel juga strategis kemana2 jadi gajauh, wajib balik lagi👍👍👍",Positive
70,Reza R,Januari 2021,5.0,Hotel family,"Hotel yang berlokasi di area setiabudi bandung memiliki fasilitas yang cukup baik dan kamar yang lumayan luas, experience yang didapat padansaat check in cukup memukau dan cepat, hanya menu sarapan lurang variables dan perlu lebih creative",Positive
